gender,city,work_type,company_size,position,level,experience,tech_stack,currency,raise_period,salary
Erkek,Ankara,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,7 - 10 Yıl,Java,₺ - Türk Lirası,2,100.000 - 104.999
Kadın,İstanbul,Remote,250+,Mobile Application Developer (iOS),Middle,3 - 5 Yıl,Swift,₺ - Türk Lirası,2,59.000 - 59.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,SAP/ABAP Developer & Consultant,Senior,5 - 7 Yıl,SAP ABAP,₺ - Türk Lirası,1,80.000 - 84.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,Full Stack Developer,Middle,5 - 7 Yıl,.Net;NodeJS;JavaScript | Html | Css,₺ - Türk Lirası,2,50.000 - 50.999
Erkek,* ABD,Ofis,250+,Software Architect,Senior,5 - 7 Yıl,Java;Go;JavaScript | Html | Css,$ - Dolar,1,11.000 - 11.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Middle,3 - 5 Yıl,Go,₺ - Türk Lirası,2,70.000 - 70.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Mobile Application Developer (iOS),Senior,5 - 7 Yıl,Swift,₺ - Türk Lirası,2,105.000 - 109.999
Erkek,İzmir,Remote,250+,Front-end Developer,Senior,5 - 7 Yıl,.Net;NodeJS;JavaScript | Html | Css;React;Vue,₺ - Türk Lirası,2,110.000 - 114.999
Erkek,Ankara,Ofis,250+,Back-end Developer,Junior,1 - 3 Yıl,Java,₺ - Türk Lirası,2,42.000 - 42.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Data Scientist,Senior,1 - 3 Yıl,Python;Sql,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Back-end Developer,Middle,5 - 7 Yıl,.Net,₺ - Türk Lirası,1,58.000 - 58.999
Erkek,İzmir,Hibrit (Ofis + Remote),250+,Front-end Developer,Senior,3 - 5 Yıl,Angular,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,İstanbul,Hibrit (Ofis + Remote),6 - 10 Kişi,Back-end Developer,Senior,15 Yıl ve üzeri,.Net;NodeJS;JavaScript | Html | Css,₺ - Türk Lirası,2,74.000 - 74.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,CTO,Senior,15 Yıl ve üzeri,Java;Php,₺ - Türk Lirası,2,200.000+
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,10 - 12 Yıl,.Net,₺ - Türk Lirası,2,105.000 - 109.999
Erkek,* Estonya,Remote,250+,Full Stack Developer,Middle,3 - 5 Yıl,Java;JavaScript | Html | Css;Vue;Angular,€ - Euro,1,3.000 - 3.999
Erkek,İzmir,Remote,21 - 50 Kişi,Full Stack Developer,Junior,1 - 3 Yıl,.Net;JavaScript | Html | Css;Vue,₺ - Türk Lirası,1,18.000 - 18.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,DevOps Engineer,Middle,1 - 3 Yıl,Python,₺ - Türk Lirası,2,66.000 - 66.999
Erkek,Balıkesir,Ofis,6 - 10 Kişi,Full Stack Developer,Middle,1 - 3 Yıl,JavaScript | Html | Css;React;React Native;Nextjs,₺ - Türk Lirası,2,34.000 - 34.999
Erkek,İstanbul,Remote,6 - 10 Kişi,Mobile Application Developer (Full Stack),Senior,7 - 10 Yıl,.Net;Flutter,€ - Euro,1,5.000 - 5.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Full Stack Developer,Middle,3 - 5 Yıl,Go;JavaScript | Html | Css;React,₺ - Türk Lirası,2,55.000 - 55.999
Erkek,Bursa,Ofis,6 - 10 Kişi,Full Stack Developer,Junior,1 - 3 Yıl,.Net;JavaScript | Html | Css,₺ - Türk Lirası,2,20.000 - 20.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Junior,1 - 3 Yıl,.Net,₺ - Türk Lirası,2,56.000 - 56.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Full Stack Developer,Middle,3 - 5 Yıl,Java;NodeJS;Go;Python;React,₺ - Türk Lirası,2,63.000 - 63.999
Erkek,İzmir,Hibrit (Ofis + Remote),250+,Back-end Developer,Middle,5 - 7 Yıl,C / C++,₺ - Türk Lirası,4,80.000 - 84.999
Erkek,Bursa,Remote,21 - 50 Kişi,Team / Tech Lead,Senior,7 - 10 Yıl,Php;NodeJS;Go,₺ - Türk Lirası,1,125.000 - 129.999
Erkek,Aydın,Remote,250+,Back-end Developer,Senior,7 - 10 Yıl,.Net,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Senior,5 - 7 Yıl,Php,₺ - Türk Lirası,1,65.000 - 65.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,QA / Automation,Senior,5 - 7 Yıl,Java,₺ - Türk Lirası,1,90.000 - 94.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,CTO,Senior,15 Yıl ve üzeri,.Net;Python,₺ - Türk Lirası,1,200.000+
Erkek,İstanbul,Ofis,250+,Team / Tech Lead,Senior,15 Yıl ve üzeri,Python;React;React Native,₺ - Türk Lirası,2,105.000 - 109.999
Erkek,* Hollanda,Hibrit (Ofis + Remote),250+,QA / Automation,Senior,5 - 7 Yıl,NodeJS;JavaScript | Html | Css,€ - Euro,1,5.000 - 5.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,Embedded Software Developer,Middle,1 - 3 Yıl,C / C++,₺ - Türk Lirası,2,43.000 - 43.999
Kadın,İstanbul,Ofis,51 - 100 Kişi,Full Stack Developer,Senior,7 - 10 Yıl,.Net;NodeJS;React,₺ - Türk Lirası,2,110.000 - 114.999
Erkek,İstanbul,Remote,101 - 249 Kişi,Mobile Application Developer (Full Stack),Middle,1 - 3 Yıl,React Native,₺ - Türk Lirası,2,39.000 - 39.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Full Stack Developer,Senior,12 - 14 Yıl,.Net;NodeJS;JavaScript | Html | Css,₺ - Türk Lirası,2,50.000 - 50.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,Back-end Developer,Junior,1 - 3 Yıl,Java,₺ - Türk Lirası,2,25.000 - 25.999
Erkek,İstanbul,Ofis,101 - 249 Kişi,Full Stack Developer,Junior,1 - 3 Yıl,Java;JavaScript | Html | Css;Angular,₺ - Türk Lirası,1,45.000 - 45.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,Back-end Developer,Middle,1 - 3 Yıl,Php;NodeJS;Go;Vue,₺ - Türk Lirası,2,50.000 - 50.999
Erkek,Ankara,Remote,51 - 100 Kişi,Full Stack Developer,Senior,12 - 14 Yıl,Java;.Net;Php;NodeJS;Go;Python;Ruby,₺ - Türk Lirası,2,62.000 - 62.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Back-end Developer,Senior,3 - 5 Yıl,Python,₺ - Türk Lirası,1,69.000 - 69.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Senior,3 - 5 Yıl,Java,₺ - Türk Lirası,2,95.000 - 99.999
Erkek,Ankara,Hibrit (Ofis + Remote),250+,Back-end Developer,Middle,3 - 5 Yıl,Java,₺ - Türk Lirası,1,63.000 - 63.999
Erkek,Aydın,Remote,250+,Front-end Developer,Junior,0 - 1 Yıl,JavaScript | Html | Css;Jquery,₺ - Türk Lirası,2,27.000 - 27.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Senior,7 - 10 Yıl,Java,₺ - Türk Lirası,1,115.000 - 119.999
Erkek,İstanbul,Ofis,101 - 249 Kişi,Full Stack Developer,Senior,5 - 7 Yıl,NodeJS;JavaScript | Html | Css;React;React Native,₺ - Türk Lirası,1,65.000 - 65.999
Erkek,* Almanya,Remote,250+,Full Stack Developer,Senior,10 - 12 Yıl,Php;NodeJS;JavaScript | Html | Css;React,€ - Euro,1,4.000 - 4.999
Erkek,Kocaeli,Hibrit (Ofis + Remote),6 - 10 Kişi,Front-end Developer,Junior,0 - 1 Yıl,NodeJS;JavaScript | Html | Css;Angular,₺ - Türk Lirası,1,20.000 - 20.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Back-end Developer,Middle,1 - 3 Yıl,Java,€ - Euro,1,1.000 - 1.999
Erkek,İzmir,Remote,101 - 249 Kişi,SAP/ABAP Developer & Consultant,Middle,1 - 3 Yıl,Sap abap,₺ - Türk Lirası,2,44.000 - 44.999
Erkek,Edirne,Remote,51 - 100 Kişi,Front-end Developer,Junior,1 - 3 Yıl,JavaScript | Html | Css;Angular,₺ - Türk Lirası,2,40.000 - 40.999
Kadın,Ankara,Hibrit (Ofis + Remote),250+,Team / Tech Lead,Senior,15 Yıl ve üzeri,Java;JavaScript | Html | Css;React,₺ - Türk Lirası,2,100.000 - 104.999
Kadın,Mersin,Remote,11 - 20 Kişi,QA / Manuel Test,Senior,7 - 10 Yıl,Test tools,₺ - Türk Lirası,2,50.000 - 50.999
Kadın,Ankara,Remote,11 - 20 Kişi,Full Stack Developer,Senior,5 - 7 Yıl,.Net;Python;React;Angular,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Director of Software Development,Senior,15 Yıl ve üzeri,Java;.Net;Kotlin;Angular;Unity,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,Sakarya,Remote,250+,Full Stack Developer,Middle,1 - 3 Yıl,.Net;JavaScript | Html | Css;React;React Native,₺ - Türk Lirası,2,49.000 - 49.999
Erkek,Balıkesir,Remote,101 - 249 Kişi,Back-end Developer,Senior,5 - 7 Yıl,.Net;Python,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,İstanbul,Remote,250+,Mobile Application Developer (Full Stack),Senior,7 - 10 Yıl,Kotlin;Swift,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,İzmir,Remote,250+,Team / Tech Lead,Senior,10 - 12 Yıl,Java;React,₺ - Türk Lirası,2,150.000 - 154.999
Erkek,İstanbul,Remote,250+,Front-end Developer,Senior,7 - 10 Yıl,React,₺ - Türk Lirası,2,105.000 - 109.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Full Stack Developer,Middle,3 - 5 Yıl,Php;JavaScript | Html | Css,₺ - Türk Lirası,1,60.000 - 60.999
Erkek,İzmir,Remote,250+,Back-end Developer,Middle,5 - 7 Yıl,Java;.Net;Kotlin;JavaScript | Html | Css;React;Vue;React Native,₺ - Türk Lirası,2,100.000 - 104.999
Kadın,* Hollanda,Hibrit (Ofis + Remote),250+,Data Scientist,Middle,1 - 3 Yıl,Python,€ - Euro,1,4.000 - 4.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Business Analyst,Senior,5 - 7 Yıl,.Net;Python;JavaScript | Html | Css;React;React Native,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,* Çekya,Hibrit (Ofis + Remote),51 - 100 Kişi,Team / Tech Lead,Senior,5 - 7 Yıl,NodeJS;JavaScript | Html | Css;React,$ - Dolar,2,3.000 - 3.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Mobile Application Developer (Android),Senior,10 - 12 Yıl,Kotlin,₺ - Türk Lirası,2,145.000 - 149.999
Erkek,Ankara,Hibrit (Ofis + Remote),250+,Mobile Application Developer (Android),Senior,7 - 10 Yıl,Kotlin;Flutter,₺ - Türk Lirası,3,85.000 - 89.999
Erkek,Trabzon,Şu an hibrit ama ofise döneceğiz.,250+,Front-end Developer,Middle,3 - 5 Yıl,JavaScript | Html | Css;Vue,₺ - Türk Lirası,2,45.000 - 45.999
Erkek,İstanbul,Remote,250+,Front-end Developer,Senior,7 - 10 Yıl,JavaScript | Html | Css;React,₺ - Türk Lirası,2,115.000 - 119.999
Kadın,Ankara,Remote,21 - 50 Kişi,Back-end Developer,Junior,0 - 1 Yıl,Java,₺ - Türk Lirası,2,30.000 - 30.999
Kadın,İstanbul,Remote,250+,System Admin & Engineer,Senior,3 - 5 Yıl,.Net;Kodlama yapmıyorum,₺ - Türk Lirası,2,90.000 - 94.999
Kadın,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,5 - 7 Yıl,.Net,₺ - Türk Lirası,2,95.000 - 99.999
Kadın,İstanbul,Ofis,21 - 50 Kişi,Front-end Developer,Middle,1 - 3 Yıl,JavaScript | Html | Css;React,₺ - Türk Lirası,1,23.000 - 23.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Mobile Application Developer (Full Stack),Senior,10 - 12 Yıl,Java;Flutter,₺ - Türk Lirası,1,115.000 - 119.999
Kadın,Konya,Remote,6 - 10 Kişi,Mobile Application Developer (iOS),Middle,1 - 3 Yıl,Swift,₺ - Türk Lirası,2,42.000 - 42.999
Erkek,Ankara,Hibrit (Ofis + Remote),101 - 249 Kişi,Back-end Developer,Senior,5 - 7 Yıl,.Net,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,Kocaeli,Şu an remote ama hibrite döneceğiz.,250+,Software Architect,Senior,10 - 12 Yıl,.Net,₺ - Türk Lirası,1,115.000 - 119.999
Erkek,Ankara,Remote,250+,Mobile Application Developer (Android),Senior,7 - 10 Yıl,Java;Kotlin,€ - Euro,1,2.000 - 2.999
Erkek,Ankara,Hibrit (Ofis + Remote),51 - 100 Kişi,Full Stack Developer,Middle,3 - 5 Yıl,.Net;JavaScript | Html | Css;Angular,₺ - Türk Lirası,1,60.000 - 60.999
Erkek,Ankara,Ofis,11 - 20 Kişi,Embedded Software Developer,Junior,0 - 1 Yıl,Python;C / C++,₺ - Türk Lirası,2,38.000 - 38.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Mobile Application Developer (Android),Middle,3 - 5 Yıl,Kotlin;Swift,₺ - Türk Lirası,2,50.000 - 50.999
Erkek,Ankara,Remote,51 - 100 Kişi,Back-end Developer,Junior,1 - 3 Yıl,Java;NodeJS;React,₺ - Türk Lirası,2,30.000 - 30.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,Software Architect,Senior,12 - 14 Yıl,.Net,₺ - Türk Lirası,2,110.000 - 114.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Data Scientist,Senior,3 - 5 Yıl,Python,₺ - Türk Lirası,2,80.000 - 84.999
Kadın,İzmir,Remote,250+,CRM Developer,Junior,0 - 1 Yıl,.Net;JavaScript | Html | Css,₺ - Türk Lirası,2,47.000 - 47.999
Erkek,İstanbul,Remote,250+,Full Stack Developer,Senior,3 - 5 Yıl,.Net;React,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,İstanbul,Hibrit (Ofis + Remote),101 - 249 Kişi,QA / Manuel Test,Middle,5 - 7 Yıl,Java,₺ - Türk Lirası,1,60.000 - 60.999
Erkek,İstanbul,Remote,250+,QA / Automation,Middle,3 - 5 Yıl,Cypress,₺ - Türk Lirası,2,60.000 - 60.999
Erkek,Isparta,Remote,250+,Back-end Developer,Middle,1 - 3 Yıl,Java,₺ - Türk Lirası,2,59.000 - 59.999
Erkek,Ankara,Hibrit (Ofis + Remote),101 - 249 Kişi,Full Stack Developer,Junior,1 - 3 Yıl,.Net;Angular,₺ - Türk Lirası,2,48.000 - 48.999
Erkek,Ankara,Remote,11 - 20 Kişi,Back-end Developer,Middle,3 - 5 Yıl,Java,$ - Dolar,1,3.000 - 3.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,10 - 12 Yıl,.Net,₺ - Türk Lirası,1,100.000 - 104.999
Erkek,İstanbul,Remote,250+,Mobile Application Developer (Full Stack),Senior,5 - 7 Yıl,Flutter,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,Ankara,Remote,101 - 249 Kişi,Team / Tech Lead,Senior,10 - 12 Yıl,Kotlin,$ - Dolar,1,4.000 - 4.999
Erkek,Ankara,Remote,250+,Back-end Developer,Senior,5 - 7 Yıl,.Net,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,İstanbul,Şu an remote ama hibrite döneceğiz.,250+,Back-end Developer,Middle,3 - 5 Yıl,.Net;JavaScript | Html | Css,₺ - Türk Lirası,2,73.000 - 73.999
Erkek,Tokat,Remote,11 - 20 Kişi,Mobile Application Developer (Full Stack),Middle,3 - 5 Yıl,JavaScript | Html | Css;React Native,$ - Dolar,2,1.000 - 1.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Team / Tech Lead,Senior,5 - 7 Yıl,Ruby,₺ - Türk Lirası,2,62.000 - 62.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Junior,0 - 1 Yıl,Java,₺ - Türk Lirası,1,37.000 - 37.999
Erkek,İstanbul,Hibrit (Ofis + Remote),101 - 249 Kişi,Back-end Developer,Senior,7 - 10 Yıl,.Net,₺ - Türk Lirası,2,100.000 - 104.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Data Scientist,Senior,10 - 12 Yıl,Python,₺ - Türk Lirası,2,120.000 - 124.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Middle,3 - 5 Yıl,.Net;JavaScript | Html | Css,₺ - Türk Lirası,1,60.000 - 60.999
Erkek,Bursa,Hibrit (Ofis + Remote),101 - 249 Kişi,Full Stack Developer,Senior,10 - 12 Yıl,Java;.Net;Php;C / C++;JavaScript | Html | Css;Angular,₺ - Türk Lirası,1,50.000 - 50.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Front-end Developer,Senior,1 - 3 Yıl,JavaScript | Html | Css;Angular,₺ - Türk Lirası,2,40.000 - 40.999
Erkek,İstanbul,Hibrit (Ofis + Remote),1 - 5 Kişi,Back-end Developer,Junior,1 - 3 Yıl,NodeJS,₺ - Türk Lirası,4,46.000 - 46.999
Erkek,ANTALYA,Remote,101 - 249 Kişi,Full Stack Developer,Senior,7 - 10 Yıl,.Net;JavaScript | Html | Css;Angular,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,İstanbul,Hibrit (Ofis + Remote),101 - 249 Kişi,Back-end Developer,Middle,1 - 3 Yıl,.Net;Php,₺ - Türk Lirası,2,45.000 - 45.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Director of Software Development,Senior,15 Yıl ve üzeri,"Python;Sql, bi tools, SAP ",₺ - Türk Lirası,2,145.000 - 149.999
Erkek,Ankara,Ofis,21 - 50 Kişi,Back-end Developer,Senior,7 - 10 Yıl,.Net,₺ - Türk Lirası,2,65.000 - 65.999
Erkek,İstanbul,Remote,11 - 20 Kişi,Back-end Developer,Senior,15 Yıl ve üzeri,.Net,₺ - Türk Lirası,2,105.000 - 109.999
Erkek,İstanbul,Remote,250+,Front-end Developer,Middle,1 - 3 Yıl,React,₺ - Türk Lirası,1,61.000 - 61.999
Erkek,Muğla,Remote,250+,DevOps Engineer,Middle,0 - 1 Yıl,"Go;Python;Docker, Kubernetes",₺ - Türk Lirası,2,30.000 - 30.999
Kadın,İstanbul,Remote,250+,Product Manager,Senior,10 - 12 Yıl,Unity,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,İstanbul,Remote,250+,Full Stack Developer,Middle,3 - 5 Yıl,NodeJS;Python;Ruby;JavaScript | Html | Css;Vue,₺ - Türk Lirası,2,47.000 - 47.999
Erkek,İstanbul,Hibrit (Ofis + Remote),11 - 20 Kişi,Full Stack Developer,Senior,15 Yıl ve üzeri,Java;.Net;Php;NodeJS;JavaScript | Html | Css,₺ - Türk Lirası,1,85.000 - 89.999
Erkek,İstanbul,Ofis,250+,Full Stack Developer,Senior,5 - 7 Yıl,.Net;JavaScript | Html | Css;Angular,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,Kocaeli,Şu an remote ama hibrite döneceğiz.,250+,Mobile Application Developer (Full Stack),Senior,7 - 10 Yıl,React Native,₺ - Türk Lirası,1,70.000 - 70.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Middle,3 - 5 Yıl,.Net,₺ - Türk Lirası,4,62.000 - 62.999
Erkek,İzmir,Ofis,250+,Back-end Developer,Senior,3 - 5 Yıl,NodeJS,₺ - Türk Lirası,1,85.000 - 89.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Middle,3 - 5 Yıl,Php;Go;Python,₺ - Türk Lirası,1,50.000 - 50.999
Erkek,Antalya,Remote,6 - 10 Kişi,Front-end Developer,Middle,1 - 3 Yıl,Vue;Nuxt,₺ - Türk Lirası,1,56.000 - 56.999
Erkek,İstanbul,Şu an remote ama hibrite döneceğiz.,1 - 5 Kişi,Full Stack Developer,Junior,0 - 1 Yıl,.Net,₺ - Türk Lirası,2,25.000 - 25.999
Erkek,İstanbul,Ofis,11 - 20 Kişi,Back-end Developer,Middle,3 - 5 Yıl,.Net,₺ - Türk Lirası,1,51.000 - 51.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Full Stack Developer,Senior,15 Yıl ve üzeri,Java;.Net;Angular,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Back-end Developer,Middle,3 - 5 Yıl,Java,₺ - Türk Lirası,2,73.000 - 73.999
Erkek,Antalya,Remote,11 - 20 Kişi,Front-end Developer,Senior,12 - 14 Yıl,React;React Native,$ - Dolar,1,5.000 - 5.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Front-end Developer,Middle,1 - 3 Yıl,Flutter,₺ - Türk Lirası,1,52.000 - 52.999
Erkek,Hatay,Remote,250+,Back-end Developer,Senior,3 - 5 Yıl,Java;.Net,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,5 - 7 Yıl,.Net,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,Ankara,Ofis,51 - 100 Kişi,Software Architect,Senior,12 - 14 Yıl,Java;Angular;Flutter,₺ - Türk Lirası,1,95.000 - 99.999
Erkek,İstanbul,Remote,101 - 249 Kişi,Front-end Developer,Senior,10 - 12 Yıl,NodeJS;React;React Native,₺ - Türk Lirası,1,100.000 - 104.999
Erkek,İstanbul,Ofis,21 - 50 Kişi,Mobile Application Developer (iOS),Junior,0 - 1 Yıl,Swift,₺ - Türk Lirası,1,18.000 - 18.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Mobile Application Developer (Android),Senior,5 - 7 Yıl,Kotlin,$ - Dolar,1,3.000 - 3.999
Erkek,Ankara,Remote,51 - 100 Kişi,Mobile Application Developer (iOS),Middle,5 - 7 Yıl,Swift;Objective C,₺ - Türk Lirası,2,48.000 - 48.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Middle,3 - 5 Yıl,Java,₺ - Türk Lirası,4,73.000 - 73.999
Erkek,Bursa,Remote,21 - 50 Kişi,Front-end Developer,Middle,3 - 5 Yıl,Ruby;JavaScript | Html | Css;React;React Native,$ - Dolar,1,2.000 - 2.999
Erkek,Bursa,Remote,21 - 50 Kişi,Full Stack Developer,Middle,3 - 5 Yıl,.Net;JavaScript | Html | Css;Angular,₺ - Türk Lirası,2,42.000 - 42.999
Erkek,Balıkesir,Ofis,6 - 10 Kişi,Full Stack Developer,Junior,0 - 1 Yıl,.Net;JavaScript | Html | Css,₺ - Türk Lirası,1,24.000 - 24.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,QA / Manuel Test,Junior,0 - 1 Yıl,.Net,₺ - Türk Lirası,1,34.000 - 34.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Front-end Developer,Senior,5 - 7 Yıl,React,$ - Dolar,1,7.000 - 7.999
Erkek,Niğde,Remote,250+,Full Stack Developer,Middle,1 - 3 Yıl,Java;.Net;JavaScript | Html | Css,₺ - Türk Lirası,2,56.000 - 56.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,Product Owner,Senior,7 - 10 Yıl,SQL,₺ - Türk Lirası,2,95.000 - 99.999
Erkek,İstanbul,Ofis,6 - 10 Kişi,Back-end Developer,Middle,5 - 7 Yıl,.Net;Php;NodeJS,₺ - Türk Lirası,2,49.000 - 49.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,Full Stack Developer,Middle,3 - 5 Yıl,.Net;Angular,₺ - Türk Lirası,1,47.000 - 47.999
Erkek,İstanbul,Remote,51 - 100 Kişi,QA / Automation,Junior,0 - 1 Yıl,Java,£ - Sterlin,1,1.000 - 1.999
Erkek,konya,Hibrit (Ofis + Remote),250+,Full Stack Developer,Senior,7 - 10 Yıl,.Net,₺ - Türk Lirası,2,120.000 - 124.999
Erkek,İstanbul,Remote,250+,Data Engineer,Middle,1 - 3 Yıl,Python,₺ - Türk Lirası,2,50.000 - 50.999
Kadın,Antalya,Remote,250+,Back-end Developer,Junior,0 - 1 Yıl,.Net,₺ - Türk Lirası,2,35.000 - 35.999
Erkek,Kocaeli,Remote,250+,Back-end Developer,Middle,5 - 7 Yıl,Java,₺ - Türk Lirası,2,75.000 - 79.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,Full Stack Developer,Senior,12 - 14 Yıl,Php;JavaScript | Html | Css,₺ - Türk Lirası,2,55.000 - 55.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Team / Tech Lead,Senior,7 - 10 Yıl,Java;NodeJS;Go;Python;Kotlin,₺ - Türk Lirası,2,195.000 - 199.999
Kadın,İzmir,Remote,101 - 249 Kişi,Front-end Developer,Senior,5 - 7 Yıl,JavaScript | Html | Css;React,₺ - Türk Lirası,1,95.000 - 99.999
Erkek,İstanbul,Remote,11 - 20 Kişi,Mobile Application Developer (Full Stack),Middle,3 - 5 Yıl,NodeJS;JavaScript | Html | Css;React;React Native,₺ - Türk Lirası,2,50.000 - 50.999
Kadın,İzmir,Remote,11 - 20 Kişi,Front-end Developer,Middle,3 - 5 Yıl,Angular,₺ - Türk Lirası,1,58.000 - 58.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Team / Tech Lead,Senior,7 - 10 Yıl,Kotlin;Swift;Objective C;Flutter;React Native,₺ - Türk Lirası,2,200.000+
Erkek,İstanbul,Remote,6 - 10 Kişi,Back-end Developer,Middle,3 - 5 Yıl,.Net,₺ - Türk Lirası,3,45.000 - 45.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Mobile Application Developer (iOS),Senior,3 - 5 Yıl,Swift,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,Erzurum,Remote,21 - 50 Kişi,Mobile Application Developer (iOS),Middle,3 - 5 Yıl,Swift,₺ - Türk Lirası,2,65.000 - 65.999
Erkek,İstanbul,Şu an remote ama hibrite döneceğiz.,51 - 100 Kişi,Back-end Developer,Senior,5 - 7 Yıl,Php;Python,₺ - Türk Lirası,2,65.000 - 65.999
Erkek,İstanbul,Hibrit (Ofis + Remote),101 - 249 Kişi,Full Stack Developer,Junior,0 - 1 Yıl,.Net;JavaScript | Html | Css,₺ - Türk Lirası,2,25.000 - 25.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,Mobile Application Developer (iOS),Middle,1 - 3 Yıl,Swift;Flutter,₺ - Türk Lirası,2,45.000 - 45.999
Erkek,Kocaeli,Remote,250+,Full Stack Developer,Senior,3 - 5 Yıl,Java;React,₺ - Türk Lirası,2,75.000 - 79.999
Erkek,İzmir,Remote,250+,QA / Automation,Middle,3 - 5 Yıl,NodeJS;Kotlin;Swift,₺ - Türk Lirası,2,58.000 - 58.999
Erkek,İstanbul,Remote,250+,Front-end Developer,Senior,15 Yıl ve üzeri,NodeJS;JavaScript | Html | Css;React;Vue;React Native,₺ - Türk Lirası,2,150.000 - 154.999
Erkek,Ankara,Remote,51 - 100 Kişi,Front-end Developer,Senior,3 - 5 Yıl,JavaScript | Html | Css;React;React Native,₺ - Türk Lirası,1,70.000 - 70.999
